de todas as,de todos os,mais do que,no sei que,no sei se,todos os dias,$heteronomio,$poema
0.0,0.0,0.0,0.0,0.0734301576059229,0.0,campos,"Os antigos invocavam as Musas Ns invocamonos a ns mesmos No sei se as Musas apareciam  Seria sem dvida conforme o invocado e a invocao  Mas sei que ns no aparecemos Quantas vezes me tenho debruado Sobre o poo que me suponho E balido ""Ah"" para ouvir um eco E no tenho ouvido mais que o visto  O vago alvor escuro com que a gua resplandece L na inutilidade do fundo Nenhum eco para mim S vagamente uma cara Que deve ser a minha por no poder ser de outro E uma coisa quase invisvel Exceto como luminosamente vejo L no fundo No silncio e na luz falsa do fundo Que Musa "
0.10561240149499736,0.13055354187225374,0.0,0.0,0.03542621467967976,0.034774335905184264,campos,Trago dentro do meu corao Como num cofre que se no pode fechar de cheio Todos os lugares onde estive Todos os portos a que cheguei Todas as paisagens que vi atravs de janelas ou vigias Ou de tombadilhos sonhando E tudo isso que  tanto  pouco para o que eu quero A entrada de Singapura manh subindo cor verde O coral das Maldivas em passagem clida Macau  uma hora da noite Acordo de repente Yati  Ghi E aquilo soame do fundo de uma outra realidade A estatura norteafricana quase de Zanzibar ao sol DaresSalaam (a sada  difcil) Majunga NossiB verduras de Madagascar Tempestades em torno ao Guardaful E o Cabo da Boa Esperana ntido ao sol da madrugada E a Cidade do Cabo com a Montanha da Mesa ao fundo Viajei por mais terras do que aquelas em que toquei Vi mais paisagens do que aquelas em que pus os olhos Experimentei mais sensaes do que todas as sensaes que senti Porque por mais que sentisse sempre me faltou que sentir E a vida sempre me doeu sempre foi pouco e eu infeliz A certos momentos do dia recordo tudo isto e apavorome Penso em que  que me ficar desta vida aos bocados deste auge Desta estrada s curvas deste automvel  beira da estrada deste aviso Desta turbulncia tranqila de sensaes desencontradas Desta transfuso desta insubsistncia desta convergncia iriada Deste desassossego no fundo de todos os clices Desta angstia no fundo de todos os prazeres Desta saciedade antecipada na asa de todas as chvenas Deste jogo de cartas fastiento entre o Cabo da Boa Esperana e as Canrias No sei se a vida  pouco ou demais para mim No sei se sinto de mais ou de menos no sei Se me falta escrpulo espiritual pontodeapoio na inteligncia Consanginidade com o mistrio das coisas choque Aos contatos sangue sob golpes estremeo aos rudos Ou se h outra significao para isto mais cmoda e feliz Seja o que for era melhor no ter nascido Porque de to interessante que  a todos os momentos A vida chega a doer a enjoar a cortar a roar a ranger A dar vontade de dar gritos de dar pulos de ficar no cho de sair Para fora de todas as casas de todas as lgicas e de todas as sacadas E ir ser selvagem para a morte entre rvores e esquecimentos Entre tombos e perigos e ausncia de amanhs E tudo isto devia ser qualquer outra coisa mais parecida com o que eu penso Com o que eu penso ou sinto que eu nem sei qual   vida Cruzo os braos sobre a mesa ponho a cabea sobre os braos  preciso querer chorar mas no sei ir buscar as lgrimas Por mais que me esforce por ter uma grande pena de mim no choro Tenho a alma rachada sob o indicador curvo que lhe toca Que h de ser de mim Que h de ser de mim Correram o bobo a chicote do palcio sem razo Fizeram o mendigo levantarse do degrau onde cara Bateram na criana abandonada e tiraramlhe o po das mos Oh mgoa imensa do mundo o que falta  agir To decadente to decadente to decadente S estou bem quando ouo msica e nem ento Jardins do sculo dezoito antes de 89 Onde estais vs que eu quero chorar de qualquer maneira Como um blsamo que no consola seno pela idia de que  um blsamo A tarde de hoje e de todos os dias pouco a pouco montona cai Acenderam as luzes cai a noite a vida substituise Seja de que maneira for  preciso continuar a viver Ardeme a alma como se fosse uma mo fisicamente Estou no caminho de todos e esbarram comigo Minha quinta na provncia Haver menos que um comboio uma diligncia e a deciso de partir entre mim e ti Assim fico fico Eu sou o que sempre quer partir E fica sempre fica sempre fica sempre At  morte fica mesmo que parta fica fica fica Torname humano  noite torname fraterno e solcito S humanitariamente  que se pode viver S amando os homens as aes a banalidade dos trabalhos S assim  ai de mim  s assim se pode viver S assim o noite e eu nunca poderei ser assim Vi todas as coisas e maravilheime de tudo Mas tudo ou sobrou ou foi pouco  no sei qual  e eu sofri Vivi todas as emoes todos os pensamentos todos os gestos E fiquei to triste como se tivesse querido vivlos e no conseguisse Amei e odiei como toda gente Mas para toda a gente isso foi normal e instintivo E para mim foi sempre a exceo o choque a vlvula o espasmo Vem  noite e apagame vem e afogame em ti  carinhosa do Alm senhora do luto infinito Mgoa externa na Terra choro silencioso do Mundo Me suave e antiga das emoes sem gesto Irm mais velha virgem e triste das idias sem nexo Noiva esperando sempre os nossos propsitos incompletos A direo constantemente abandonada do nosso destino A nossa incerteza pag sem alegria A nossa fraqueza crist sem f O nosso budismo inerte sem amor pelas coisas nem xtases A nossa febre a nossa palidez a nossa impacincia de fracos A nossa vida o me a nossa perdida vida No sei sentir no sei ser humano conviver De dentro da alma triste com os homens meus irmos na terra No sei ser til mesmo sentindo ser prtico ser quotidiano ntido Ter um lugar na vida ter um destino entre os homens Ter uma obra uma fora uma vontade uma horta Unia razo para descansar uma necessidade de me distrair Uma cousa vinda diretamente da natureza para mim Por isso s para mim materna  noite tranqila Tu que tiras o mundo ao mundo tu que s a paz Tu que no existes que s s a ausncia da luz Tu que no s uma coisa rim lugar uma essncia uma vida Penlope da teia amanh desfeita da tua escurido Circe irreal dos febris dos angustiados sem causa Vem para mim  noite estende para mim as mos E s frescor e alvio o noite sobre a minha fronte 'Tu cuja vinda  to suave que parece um afastamento Cujo fluxo e refluxo de treva quando a lua bafeja Tem ondas de carinho morto frio de mares de sonho Brisas de paisagens supostas para a nossa angstia excessiva Tu palidamente tu flbil tu liquidamente Aroma de morte entre flores hlito de febre sobre margens Tu rainha tu castel tu dona plida vem Sentir tudo de todas as maneiras Viver tudo de todos os lados Ser a mesma coisa de todos os modos possveis ao mesmo tempo Realizar em si toda a humanidade de todos os momentos Num s momento difuso profuso completo e longnquo Eu quero ser sempre aquilo com quem simpatizo Eu tornome sempre mais tarde ou mais cedo Aquilo com quem simpatizo seja uma pedra ou uma nsia Seja uma flor ou uma idia abstrata Seja uma multido ou um modo de compreender Deus E eu simpatizo com tudo vivo de tudo em tudo Some simpticos os homens superiores porque so superiores E some simpticos os homens inferiores porque so superiores tambm Porque ser inferior  diferente de ser superior E por isso  uma superioridade a certos momentos de viso Simpatizo com alguns homens pelas suas qualidades de carter E simpatizo com outros pela sua falta dessas qualidades E com outros ainda simpatizo por simpatizar com eles E h momentos absolutamente orgnicos em que esses so todos os homens Sim como sou rei absoluto na minha simpatia Basta que ela exista para que tenha razo de ser Estreito ao meu peito arfante num abrao comovido (No mesmo abrao comovido) O homem que d a camisa ao pobre que desconhece O soldado que morre pela ptria sem saber o que  ptria E o matricida o fratricida o incestuoso o violador de crianas O ladro de estradas o salteador dos mares O gatuno de carteiras a sombra que espera nas vielas  Todos so a minha amante predileta pelo menos um momento na vida Beijo na boca todas as prostitutas Beijo sobre os olhos todos os souteneurs A minha passividade jaz aos ps de todos os assassinos E a minha capa  espanhola esconde a retirada a todos os ladres Tudo  a razo de ser da minha vida Cometi todos os crimes Vivi dentro de todos os crimes (Eu prprio fui no um nem o outro no vicio Mas o prprio vciopessoa praticado entre eles E dessas so as horas mais arcodetriunfo da minha vida) Multipliqueime para me sentir Para me sentir precisei sentir tudo Transbordei no fiz seno extravasarme Despime entregueirne E h em cada canto da minha alma um altar a um deus diferente Os braos de todos os atletas apertaramme subitamente feminino E eu s de pensar nisso desmaiei entre msculos supostos Foram dados na minha boca os beijos de todos os encontros Acenaram no meu corao os lenos de todas as despedidas Todos os chamamentos obscenos de gesto e olhares Batemme em cheio em todo o corpo com sede nos centros sexuais Fui todos os ascetas todos os postosdeparte todos os como que esquecidos E todos os pederastas  absolutamente todos (no faltou nenhum) Rendezvous a vermelho e negro no fundoinferno da minha alma (Freddie eu chamavate Baby porque tu eras louro branco e eu amavate Quantas imperatrizes por reinar e princesas destronadas tu foste para mim) Mary com quem eu lia Burns em dias tristes como sentirse viver Mary mal tu sabes quantos casais honestos quantas famlias felizes Viveram em ti os meus olhos e o meu brao cingido e a minha conscincia incerta A sua vida pacata as suas casas suburbanas com jardim Os seus halfholidays inesperados Mary eu sou infeliz Freddie eu sou infeliz Oh vs todos todos vs casuais demorados Quantas vezes tereis pensado em pensar em mim sem que o fsseis Ah quo pouco eu fui no que sois quo pouco quo pouco  Sim e o que tenho eu sido o meu subjetivo universo  meu sol meu luar minhas estrelas meu momento  parte externa de mim perdida em labirintos de Deus Passa tudo todas as coisas num desfile por mim dentro E todas as cidades do mundo rumorejamse dentro de mim  Meu corao tribunal meu corao mercado Meu corao sala da Bolsa meu corao balco de Banco Meu corao rendezvous de toda a humanidade Meu corao banco de jardim pblico hospedaria Estalagem calabouo nmero qualquer cousa (Aqui estuvo el Manolo en vsperas de ir al patbulo) Meu corao clube sala platia capacho guichet portal Ponte cancela excurso marcha viagem leilo feira arraial Meu corao postigo Meu corao encomenda Meu corao carta bagagem satisfao entrega Meu corao a margem o lirrite a smula o ndice Ehl ehl ehl bazar o meu corao Todos os amantes beijaramse na minh'alma Todos os vadios dormiram um momento em cima de mim Todos os desprezados encostaramse um momento ao meu ombro Atravessaram a rua ao meu brao todos os velhos e os doentes E houve um segredo que me disseram todos os assassinos (Aquela cujo sorriso sugere a paz que eu no tenho Em cujo baixardeolhos h uma paisagem da Holanda Com as cabeas femininas coiffes de lin E todo o esforo quotidiano de um povo pacfico e limpo Aquela que  o anel deixado em cima da cmoda E a fita entalada com o fechar da gaveta Fita corderosa no gosto da cor mas da fita entalada Assim como no gosto da vida mas gosto de sentila  Dormir como um co corrido no caminho ao sol Definitivamente para todo o resto do Universo E que os carros me passem por cima) Fui para a cama com todos os sentimentos Fui souteneur de todas s emoes Pagaramme bebidas todos os acasos das sensaes Troquei olhares com todos os motivos de agir Estive mo em mo com todos os impulsos para partir Febre imensa das horas Angstia da forja das emoes Raiva espuma a imensido que no cabe no meu leno A cadela a uivar de noite O tanque da quinta a passear  roda da minha insnia O bosque como foi  tarde quando l passeamos a rosa A madeixa indiferente o musgo os pinheiros Toda a raiva de no conter isto tudo de no deter isto tudo  fome abstrata das coisas cio impotente dos momentos Orgia intelectual de sentir a vida Obter tudo por suficincia divina  As vsperas os consentimentos os avisos As cousas belas da vida  O talento a virtude a impunidade A tendncia para acompanhar os outros a casa A situao de passageiro A convenincia em embarcar j para ter lugar E falta sempre uma coisa um copo uma brisa urna frase E a vida di quanto mais se goza e quanto mais se inventa Poder rir rir rir despejadamente Rir como um copo entornado Absolutamente doido s por sentir Absolutamente roto por me roar contra as coisas Ferido na boca por morder coisas Com as unhas em sangue por me agarrar a coisas E depois demme a cela que quiserem que eu me lembrarei da vida Sentir tudo de todas as maneiras Ter todas as opinies Ser sincero contradizendose a cada minuto Desagradar a si prprio pela plena liberalidade de esprito E amar as coisas como Deus Eu que sou mais irmo de uma rvore que de um operrio Eu que sinto mais a dor suposta do mar ao bater na praia Que a dor real das crianas em quem batem (Ah como isto deve ser falso pobres crianas em quem batem  E por que  que as minhas sensaes se revezam to depressa) Eu enfim que sou um dilogo continuo Um falaralto incompreensvel altanoite na torre Quando os sinos oscilam vagamente sem que mo lhes toque E faz pena saber que h vida que viver amanh Eu enfim literalmente eu E eu metaforicamente tambm Eu o poeta sensacionista enviado do Acaso As leis irrepreensveis da Vida Eu o fumador de cigarros por profisso adequada O indivduo que fuma pio que toma absinto mas que enfim Prefere pensar em fumar pio a fumlo E acha mais seu olhar para o absinto a beber que beblo Eu este degenerado superior sem arquivos na alma Sem personalidade com valor declarado Eu o investigador solene das coisas fteis Que era capaz de ir viver na Sibria s por embirrar com isso E que acho que no faz mal no ligar importricia  ptria Porqtie no tenho raiz como uma rvore e portanto no tenho raiz Eu que tantas vezes me sinto to real como uma metfora Como uma frase escrita por um doente no livroda rapariga que encontrou no terrao Ou uma partida de xadrez no convs dum transatlntico Eu a ama que empurra os perambulators em todos os jardins pblicos Eu o policia que a olha parado para trs na lea Eu a criana no carro que acena  sua inconscincia lcida com um coral com guizos Eu a paisagem por detrs disto tudo a paz citadina Coada atravs das rvores do jardim pblico Eu o que os espera a todos em casa Eu o que eles encontram na rua Eu o que eles no sabem de si prprios Eu aquela coisa em que ests pensando e te marca esse sorriso Eu o contraditrio o fictcio o aranzel a espuma O cartaz posto agora as ancas da francesa o olhar do padre O largo onde se encontram as suas ruas e os chauffeurs dormem contra os carros A cicatriz do sargento mal encarado O sebo na gola do explicador doente que volta para casa A chvena que era por onde o pequenito que morreu bebia sempre E tem uma falha na asa (e tudo isto cabe num corao de me e encheo) Eu o ditado de francs da pequenita que mexe nas ligas Eu os ps que se tocam por baixo do bridge sob o lustre Eu a carta escondida o calor do leno a sacada com a janela entreaberta O porto de servio onde a criada fala com os desejos do primo O sacana do Jos que prometeu vir e no veio E a gente tinha uma partida para lhe fazer Eu tudo isto e alm disto o resto do mundo Tanta coisa as portas que se abrem e a razo por que elas se abrem E as coisas que j fizeram as mos que abrem as portas Eu a infelicidadenata de todas as expresses A impossibilidade de exprimir todos os sentimentos Sem que haja uma lpida no cemitrio para o irmo de ttido isto E o que parece no querer dizer nada sempre quer dizer qualquer cousa Sim eu o engenheiro naval que sou supersticioso como uma camponesa madrinha E uso monculo para no parecer igual  idia real que fao de mim Que levo s vezes trs horas a vestirme e nem por isso acho isso natural Mas achoo metafsico e se me batem  porta zangome No tanto por me interromperem a gravata como por ficar sabendo que h a vida Sim enfim eu o destinatrio das cartas lacradas O ba das iniciais gastas A entonao das vozes que nunca ouviremos mais  Deus guarda isso tudo no Mistrio e s vezes sentimolo E a vida pesa de repente e faz muito frio mais perto que o corpo A Brgida prima da minha tia O general em que elas falavam  general quando elas eram pequenas E a vida era guerra civil a todas as esquinas Vive le mlodrame o Margot a pleur Caem as folhas secas no cho irregularmente Mas o fato  que sempre  outono no outono E o inverno vem depois fatalmente h s um caminho para a vida que  a vida Esse velho insignificante mas que ainda conheceu os romnticos Esse opsculo poltico do tempo das revolues constitucionais E a dor que tudo isso deixa sem que se saiba a razo Nem haja para chorar tudo mais razo que sentilo Viro todos os dias todas as esquinas de todas as ruas E sempre que estou pensando numa coisa estou pensando noutra No me subordino seno por atavisnio E h sempre razes para emigrar para quem no est de cama Das serrasses de todos os cafs de todas as cidades Acessveis  imaginao Reparo para a vida que passa sigoa sem me mexer Pertenolhe sem tirar um gesto da algibeira Nem tomar nota do que vi para depois fingir que o vi No automvel amarelo a mulher definitiva de algum passa Vou ao lado dela sem ela saber No trottoir imediato eles encontramse por um acaso combinado Mas antes de o encontro deles l estar j eu estava com eles l No h maneira de se esquivarem a encontrarme No h modo de eu no estar em toda a parte O meu privilgio  tudo (Brevete Sans Garantie de Dieu a minh'Alma) Assisto a tudo e definitivamente No h jia para mulher que no seja comprada por mim e para mim No h inteno de estar esperando que no seja minha de qualquer maneira No h resultado de conversa que no seja meu por acaso No h toque de sino em Lisboa h trinta anos noite de S Carlos h cinqenta Que no seja para mim por uma galantaria deposta Fui educado pela Imaginao Viajei pela mo dela sempre Amei odiei falei pensei sempre por isso E todos os dias tm essa janela por diante E todas as horas parecem minhas dessa maneira Cavalgada explosiva explodida como uma bomba que rebenta Cavalgada rebentando para todos os lados ao mesmo tempo Cavalgada por cima do espao salto por cima do tempo Galga cavalo elctronon sistema solar resumido Por dentro da ao dos mbolos por fora do giro dos volantes Dentro dos mbolos tornado velocidade abstrata e louca Ajo a ferro e velocidade vaivm loucura raiva contida Atado ao rasto de todos os volantes giro assombrosas horas E todo o universo range estraleja e estropiase em mim Hohohohoho Cada vez mais depressa cada vez mais com o esprito adiante do corpo Adiante da prpria idia veloz do corpo projetado Com o esprito atrs adiante do corpo sombra chispa Helahoho  Helahoho  Toda a energia  a mesma e toda a natureza  o mesmo A seiva da seiva das rvores  a mesma energia que mexe As rodas da locomotiva as rodas do eltrico os volantes dos Diesel E um carro puxado a mulas ou a gasolina  puxado pela mesma coisa Raiva pantesta de sentir em mim formidandamente Com todos os meus sentidos em ebulio com todos os meus poros em fumo Que tudo  uma s velocidade uma s energia uma s divina linha De si para si parada a ciciar violncias de velocidade louca Ho  Ave salve viva a unidade veloz de tudo Ave salve viva a igualdade de tudo em seta Ave salve viva a grande mquina universo Ave que sois o mesmo rvores mquinas leis Ave que sois o mesmo vermes mbolos idias abstratas A mesma seiva vos enche a mesma seiva vos torna A mesma coisa sois e o resto  por fora e falso O resto o esttico resto que fica nos olhos que param Mas no nos meus nervos motor de exploso a leos pesados ou leves No nos meus nervos todas as mquinas todos os sistemas de engrenagem Nos meus nervos locomotiva carro eltrico automvel debulhadora a vapor Nos meus nervos mquina martima Diesel semiDiesel Campbell Nos meus nervos instalao absoluta a vapor a gs a leo e a eletricidade Mquina universal movida por correias de todos os momentos Todas as madrugadas so a madrugada e a vida Todas as auroras raiam no mesmo lugar: Infinito Todas as alegrias de ave vm da mesma garganta Todos os estremecimentos de folhas so da mesma rvore E todos os que se levantam cedo para ir trabalhar Vo da mesma casa para a mesma fbrica por o mesmo caminho Rola bola grande formigueiro de conscincias terra Rola auroreada entardecida a prumo sob sis noturna Rola no espao abstrato na noite mal iluminada realmente Rola  Sinto na minha cabea a velocidade de giro da terra E todos os pases e todas as pessoas giram dentro de mim Centrfuga nsia raiva de ir por os ares at aos astros Bate pancadas de encontro ao interior do meu crnio Peme alfinetes vendados por toda a conscincia do meu corpo Fazme levantarme mil vezes e dirigirme para Abstrato Para inencontrvel Ali sem restries nenhumas A Meta invisvel  todos os pontos onde eu no estou  e ao mesmo tempo  Ah no estar parado nem a andar No estar deitado nem de p Nem acordado nem a dormir Nem aqui nem noutro ponto qualquer Resoler a equao desta inquietao prolixa Saber onde estar para poder estar em toda a parte Saber onde deitarme para estar passeando por todas as ruas 
0.13649139277041258,0.08652555517233415,0.0,0.0,0.0,0.0,campos,"Cavalgada alada de mim por cima de todas as coisas Cavalgada estalada de mim por baixo de todas as coisas Cavalgada alada e estalada de mim por causa de todas as coisas  Hupla por cima das rvores hupla por baixo dos tanques Hupla contra as paredes hupla raspando nos troncos Hupla no ar hupla no vento hupla hupla nas praias Numa velocidade crescente insistente violenta Hupla hupla hupla hupla  Cavalgada pantesta de mim por dentro de todas as coisas Cavalgada energtica por dentro de todas as energias Cavalgada de mim por dentro do carvo que se queima da lmpada que arde Clarim claro da manh ao fundo Do semicrculo frio do horizonte Tnue clarim longnquo como bandeiras incertas Desfraldadas para alm de onde as cores so visveis  Clarim trmulo poeira parada onde a noite cessa Poeira de ouro parada no fundo da visibilidade  Carro que chia limpidamente vapor que apita Guindaste que comea a girar no meu ouvido Tosse seca nova do que sai de casa Leve arrepio matutino na alegria de viver Gargalhada sbita velada pela bruma exterior no sei como Costureira fadada para pior que a manh que sente Operrio tsico desfeito para feliz nesta hora Inevitavelmente vital Em que o relevo das coisas  suave certo e simptico Em que os muros so frescos ao contacto da mo e as casas Abrem aqu; e ali os olhos cortinados a branco Toda a madrugada  uma colina que oscila e caminha tudo Para a hora cheia de luz em que as lojas baixam as plpebras E rumor trfego carroa comboio eu sinto sol estruge Vertigem do meiodia emoldurada a vertigens  Sol dos vrtices e nos da minha viso estriada Do rodopio parado da minha retentiva seca Do abrumado claro fixo da minha conscincia de viver Rumor trfego carroa comboio carros eu sinto sol rua Aros caixotes trolley loja rua iitrines saia olhos Rapidamente calhas carroas caixotes rua atravessar rua Passeio lojistas ""perdo"" rua Rua a passear por mim a passear pela rua por mim Tudo espelhos as lojas de c dentro das lojas de l A velocidade dos carros ao contrrio nos espelhos oblquos das montras O cho no ar o sol por baixo dos ps rua regas flores no cesto rua O meu passado rua estremece camion rua no me recordo rua Eu de cabea pra baixo no centro da minha conscincia de mim Rua sem poder encontrar uma sensao s de cada vez rua Rua pra trs e pra diante debaixo dos meus ps Rua em X em Y em Z por dentro dos meus braos Rua pelo meu monculo em crculos de cinematgrafo pequeno Caleidoscpio em curvas iriadas ntidas rua Bebedeira da rua e de sentir ver ouvir tudo ao mesmo tempo Bater das fontes de estar vindo para c ao mesmo tempo que vou para l Comboio partete de encontro ao resguardo da linha de desvio Vapor navega direito ao cais e rachate contra ele Automvel guiado pela loucura de todo o universo precipitate Por todos os precipcios abaixo E chocate trz esfrangalhate no fundo do meu corao  moi todos os objetos projteis  moi todos os objetos direes  moi todos os objetos invisveis de velozes Batamme trespassemme ultrapassemme Sou eu que me bato que me trespasso que me ultrapasso A raiva de todos os mpetos fecha em crculomim Helahoho comboio automvel aeroplano minhas nsias Velocidade entra por todas as idias dentro Choca de encontro a todos os sonhos e parteos Chamusca todos os ideais humanitrios e teis Atropela todos os sentimentos normais decentes concordantes Colhe no giro do teu volante vertiginoso e pesado Os corpos de todas as filosofias os tropos de todos os poemas Esfrangalhaos e fica s tu volante abstrato nos ares Senhor supremo da hora europia metlico a cio Vamos que a cavalgada no tenha fim nem em Deus Dime a imaginao no sei como mas  ela que di Dec4ina dentro de mim o sol no alto do cu Comea a tender a entardecer no azul e nos meus nervos Vamos  cavalgada quem mais me consegues tornar Eu que veloz voraz comilo da energia abstrata Queria comer beber esfolar e arranhar o mundo Eu que s me contentaria com calcar o universo aos ps Calcar calcar calcar at no sentir Eu sinto que ficou fora do que imaginei tudo o que quis Que embora eu quisesse tudo tudo me faltou Cavalgada desmantelada por cima de todos os cimos Cavalgada desarticulada por baixo de todos os poos Cavalgada vo cavalgada seta cavalgada pensamentorelmpago Cavalgada eu cavalgada eu cavalgada o universo  eu Helahohoooooooo  Meu ser elstico mola agulha trepidao "
0.0,0.0,0.0,0.0,0.0,0.0,campos,Ah quem escrever a histria do que poderia ter sido Ser essa se algum a escrever A verdadeira histria da humanidade O que h  s o mundo verdadeiro no  ns s o mundo; O que no h somos ns e a verdade est a Sou quem falhei ser Somos todos quem nos supusemos A nossa realidade  o que no conseguimos nunca Que  daquela nossa verdade  o sonho  janela da infncia Que  daquela nossa certeza  o propsito a mesa de depois Medito a cabea curvada contra as mos sobrepostas Sobre o parapeito alto da janela de sacada Sentado de lado numa cadeira depois de jantar Que  da minha realidade que s tenho a vida Que  de mim que sou s quem existo
0.0,0.0,0.0,0.0,0.0,0.0,campos,Na alma e com alguma verdade; Na imaginao e com alguma justia; Na inteligncia e com alguma razo  Meu Deus meu Deus meu Deus Quantos Csares fui Quantos Csares fui Quantos Csares fui
0.0,0.0,0.0,0.0,0.0,0.0,campos,Nunca conheci quem tivesse levado porrada Todos os meus conhecidos tm sido campees em tudo E eu tantas vezes reles tantas vezes porco tantas vezes vil Eu tantas vezes irrespondivelmente parasita Indesculpavelmente sujo Eu que tantas vezes no tenho tido pacincia para tomar banho Eu que tantas vezes tenho sido ridculo absurdo Que tenho enrolado os ps publicamente nos tapetes das etiquetas Que tenho sido grotesco mesquinho submisso e arrogante Que tenho sofrido enxovalhos e calado Que quando no tenho calado tenho sido mais ridculo ainda; Eu que tenho sido cmico s criadas de hotel Eu que tenho sentido o piscar de olhos dos moos de fretes Eu que tenho feito vergonhas financeiras pedido emprestado sem pagar Eu que quando a hora do soco surgiu me tenho agachado Para fora da possibilidade do soco; Eu que tenho sofrido a angstia das pequenas coisas ridculas Eu verifico que no tenho par nisto tudo neste mundo Toda a gente que eu conheo e que fala comigo Nunca teve um ato ridculo nunca sofreu enxovalho Nunca foi seno prncipe  todos eles prncipes  na vida Quem me dera ouvir de algum a voz humana Que confessasse no um pecado mas uma infmia; Que contasse no uma violncia mas uma cobardia No so todos o Ideal se os oio e me falam Quem h neste largo mundo que me confesse que uma vez foi vil  principes meus irmos Arre estou farto de semideuses Onde  que h gente no mundo Ento sou s eu que  vil e errneo nesta terra Podero as mulheres no os terem amado Podem ter sido trados  mas ridculos nunca E eu que tenho sido ridculo sem ter sido trado Como posso eu falar com os meus superiores sem titubear Eu que venho sido vil literalmente vil Vil no sentido mesquinho e infame da vileza
0.0,0.0,0.0,0.0,0.0,0.0,campos,"Smbolos Tudo smbolos Se calhar tudo  smbolos Sers tu um smbolo tambm Olho desterrado de ti as tuas mos brancas Postas com boas maneiras inglesas sobre a toalha da mesa Pessoas independentes de ti Olhoas: tambm sero smbolos Ento todo o mundo  smbolo e magia Se calhar  E por que no h de ser Smbolos Estou cansado de pensar Ergo finalmente os olhos para os teus olhos que me olham Sorris sabendo bem em que eu estava pensando Meu Deus e no sabes Eu pensava nos smbolos Respondo fielmente  tua conversa por cima da mesa ""It was very strange wasn't it"" ""A wfully strange And how did it end"" ""Well it didn't end It never does you know"" Sim you know Eu sei Sim eu sei  o mal dos smbolos you know Yes I know Conversa perfeitamente natural Mas os smbolos No tiro os olhos de tuas mos Quem so elas Meu Deus Os smbolos Os smbolos"
0.0,0.0,0.0,0.0,0.0,0.0,campos,Quando olho para mim no me percebo Tenho tanto a mania de sentir Que me extravio s vezes ao sair Das prprias sensaes que eu recebo O ar que respiro este licor que bebo Pertencem ao meu modo de existir E eu nunca sei como hei de concluir As sensaes que a meu pesar concebo Nem nunca propriamente reparei Se na verdade sinto o que sinto Eu Serei tal qual pareo em mim Serei Tal qual me julgo verdadeiramente Mesmo ante as sensaes sou um pouco ateu Nem sei bem se sou eu quem em mim sente
0.0,0.0,0.0,0.0,0.0,0.0,campos,Que lindos olhos de azul inocente os do pequenito do agiota Santo Deus que entroncamento esta vida Tive sempre feliz ou infelizmente a sensibilidade humanizada E toda a morte me doeu sempre pessoalmente Sim no s pelo mistrio de ficar inexpressivo o orgnico Mas de maneira direta c do corao Como o sol doura as casas dos rprobros Poderei odilos sem desfazer no sol Afinal que coisa a pensar com o sentimento distrado Por causa dos olhos de criana de uma criana 
0.0,0.0,0.0,0.0,0.0,0.0,campos,Que noite serena Que lindo luar Que linda barquinha Bailando no mar Suave todo o passado  o que foi aqui de Lisboa  me surge O terceiro andar das tias o sossego de outrora Sossego de vrias espcies A infncia sem futuro pensado O rudo aparentemente contnuo da mquina de costura delas E tudo bom e a horas De um bem e de um a horas prprio hoje morto
0.0,0.0,0.0,0.0,0.0,0.0,campos,Que noite serena etc Quem  que cantava isso Isso estava l Lembrome mas esqueo E di di di Por amor de Deus parem com isso dentro da minha cabea
0.0,0.0,0.0,0.0,0.0,0.0,campos,Quero acabar entre rosas porque as amei na infncia Os crisntemos de depois desfolheios a frio Falem pouco devagar Que eu no oia sobretudo com o pensamento O que quis Tenho as mos vazias Crispadas flebilmente sobre a colcha longnqua O que pensei Tenho a boca seca abstrata O que vivi Era to bom dormir
0.0,0.0,0.0,0.0,0.0,0.0,campos,Sim passava aqui frequentemente h vinte anos Nada est mudado  ou pelo menos no dou por isto  Nesta localidade da cidade  H vinte anos O que eu era ento Ora era outro H vinte anos e as casas no sabem de nada Vinte anos inteis (e sei l se o foram Sei eu o que  til ou intil) Vinte anos perdidos (mas o que seria ganhlos) Tento reconstruir na minha imaginao Quem eu era e como era quando por aqui passava H vinte anos No me lembro no me posso lembrar O outro que aqui passava ento Se existisse hoje talvez se lembrasse H tanta personagem de romance que conheo melhor por dentro De que esse eumesmo que h vinte anos passava por aqui Sim o mistrio do tempo Sim o no se saber nada Sim o termos todos nascido a bordo Sim sim tudo isso ou outra forma de o dizer Daquela janela do segundo andar ainda idntica a si mesma Debruavase ento uma rapariga mais velha que eu mais lembradamente de azul Hoje se calhar est o qu Podemos imaginar tudo do que nada sabemos Estou parado fsisca e moralmente: no quero imaginar nada Houve um dia em que subi esta rua pensando alegremente no futuro Pois Deus d licena que o que no existe seja fortemente iluminado Hoje descendo esta rua nem no passado penso alegremente Quando muito nem penso Tenho a impresso que as duas figuras se cruzaram na rua nem ento nem agora Mas aqui mesmo sem tempo a perturbar o cruzamento Olhamos indiferentemente um para o outro E eu o antigo l subi a rua imaginando um futuro girassol E eu o moderno l desci a rua no imaginando nada Talvez isso realmente se desse Verdadeiramente se desse Sim carnalmente se desse Sim talvez
